,Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
856,20,False,2.0,805,3,3,1,1198,1,1,87,2,1,3,Single,3033,12828,1,True,False,12,3,1,80,0,2,2,2,2,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
857,44,True,2.0,1097,10,4,1,1200,3,1,96,3,1,3,Single,2936,10826,1,True,True,11,3,3,80,0,6,4,3,6,4,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
858,53,False,2.0,1223,7,2,1,1201,4,0,50,3,5,3,Divorced,18606,18640,3,True,False,18,3,2,80,1,26,6,3,7,7,4,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
859,29,False,2.0,942,15,1,1,1202,2,0,69,1,1,4,Married,2168,26933,0,True,True,18,3,1,80,1,6,2,2,5,4,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
860,22,True,1.0,1256,3,4,1,1203,3,1,48,2,1,4,Married,2853,4223,0,True,True,11,3,2,80,1,1,5,3,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
861,46,False,2.0,1402,2,3,1,1204,3,0,69,3,4,1,Married,17048,24097,8,True,False,23,4,1,80,0,28,2,3,26,15,15,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
862,44,False,0.0,111,17,3,1,1206,4,1,74,1,1,3,Single,2290,4279,2,True,False,13,3,4,80,0,6,3,3,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
863,33,False,2.0,147,2,3,1,1207,2,1,99,3,1,3,Married,3600,8429,1,True,False,13,3,4,80,1,5,2,3,5,4,1,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,41,True,0.0,906,5,2,1,1210,1,1,95,2,1,1,Divorced,2107,20293,6,True,False,17,3,1,80,1,5,2,1,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
865,30,False,2.0,1329,29,4,1,1211,3,1,61,3,2,1,Divorced,4115,13192,8,True,False,19,3,3,80,3,8,3,3,4,3,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
866,40,False,1.0,1184,2,4,1,1212,2,1,62,3,2,2,Married,4327,25440,5,True,False,12,3,4,80,3,5,2,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
867,50,False,1.0,1421,2,3,1,1215,4,0,30,3,4,1,Married,17856,9490,2,True,False,22,4,3,80,1,32,3,3,2,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
868,28,False,2.0,1179,19,4,1,1216,4,1,78,2,1,1,Married,3196,12449,1,True,False,12,3,3,80,3,6,2,3,6,5,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
869,46,False,2.0,1450,15,2,1,1217,4,1,52,3,5,2,Married,19081,10849,5,True,False,11,3,1,80,1,25,2,3,4,2,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
870,35,False,2.0,1361,17,4,1,1218,3,1,94,3,2,1,Married,8966,21026,3,True,True,15,3,4,80,3,15,2,3,7,7,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
871,24,True,2.0,984,17,2,1,1219,4,0,97,3,1,2,Married,2210,3372,1,True,False,13,3,1,80,1,1,3,1,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
872,33,False,1.0,1146,25,3,1,1220,2,0,82,3,2,3,Married,4539,4905,1,True,False,12,3,1,80,1,10,3,2,10,7,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
873,36,False,2.0,917,6,4,1,1221,3,1,60,1,1,3,Divorced,2741,6865,1,True,False,14,3,3,80,1,7,4,3,7,7,1,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
874,30,False,2.0,853,7,4,1,1224,3,1,49,3,2,3,Divorced,3491,11309,1,True,False,13,3,1,80,3,10,4,2,10,7,8,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
875,44,False,2.0,200,29,4,1,1225,4,1,32,3,2,4,Single,4541,7744,1,True,False,25,4,2,80,0,20,3,3,20,11,13,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
876,20,False,2.0,654,21,3,1,1226,3,1,43,4,1,4,Single,2678,5050,1,True,False,17,3,4,80,0,2,2,3,2,1,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
877,46,False,2.0,150,2,4,1,1228,4,1,60,3,2,4,Divorced,7379,17433,2,True,False,11,3,3,80,1,12,3,2,6,3,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
878,42,False,0.0,179,2,5,1,1231,4,1,79,4,2,1,Married,6272,12858,7,True,False,16,3,1,80,1,10,3,4,4,3,0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,60,False,2.0,696,7,4,1,1233,2,1,52,4,2,4,Divorced,5220,10893,0,True,True,18,3,2,80,1,12,3,3,11,7,1,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
880,32,False,1.0,116,13,3,1,1234,3,0,77,2,1,2,Married,2743,7331,1,True,False,20,4,3,80,1,2,2,3,2,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
881,32,False,1.0,1316,2,2,1,1235,4,0,38,3,2,3,Single,4998,2338,4,True,True,14,3,4,80,0,10,2,3,8,7,0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
882,36,False,2.0,363,1,3,1,1237,3,0,77,1,3,1,Divorced,10252,4235,2,True,True,21,4,3,80,1,17,2,3,7,7,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
883,33,False,2.0,117,9,3,1,1238,1,1,60,3,1,4,Married,2781,6311,0,True,False,13,3,2,80,1,15,5,3,14,10,4,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
884,40,False,2.0,107,10,3,1,1239,2,0,84,2,2,2,Divorced,6852,11591,7,True,False,12,3,2,80,1,7,2,4,5,1,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
885,25,False,2.0,1356,10,4,1,1240,3,1,57,3,2,4,Single,4950,20623,0,True,False,14,3,2,80,0,5,4,3,4,3,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
886,30,False,2.0,1465,1,3,1,1241,4,1,63,3,1,2,Married,3579,9369,0,True,True,21,4,1,80,1,12,2,3,11,9,5,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
887,42,False,1.0,458,26,5,1,1242,1,0,60,3,3,1,Married,13191,23281,3,True,True,17,3,3,80,0,20,6,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
888,35,False,0.0,1212,8,2,1,1243,3,0,78,2,3,4,Married,10377,13755,4,True,True,11,3,2,80,1,16,6,2,13,2,4,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
889,27,False,2.0,1103,14,3,1,1244,1,1,42,3,1,1,Married,2235,14377,1,True,True,14,3,4,80,2,9,3,2,9,7,6,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
890,54,False,1.0,966,1,4,1,1245,4,0,53,3,3,3,Divorced,10502,9659,7,True,False,17,3,1,80,1,33,2,1,5,4,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
891,44,False,2.0,1117,2,1,1,1246,1,0,72,4,1,4,Married,2011,19982,1,True,False,13,3,4,80,1,10,5,3,10,5,7,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
892,19,True,0.0,504,10,3,1,1248,1,0,96,2,1,2,Single,1859,6148,1,True,True,25,4,2,80,0,1,2,4,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
893,29,False,2.0,1010,1,3,1,1249,1,0,97,3,1,4,Divorced,3760,5598,1,True,False,15,3,1,80,3,3,5,3,3,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
894,54,False,2.0,685,3,3,1,1250,4,1,85,3,4,4,Married,17779,23474,3,True,False,14,3,1,80,0,36,2,3,10,9,0,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
895,31,False,2.0,1332,11,2,1,1251,3,1,80,3,2,1,Married,6833,17089,1,True,True,12,3,4,80,0,6,2,2,6,5,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,31,False,2.0,1062,24,3,1,1252,3,0,96,2,2,1,Single,6812,17198,1,True,False,19,3,2,80,0,10,2,3,10,9,1,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,59,False,2.0,326,3,3,1,1254,3,0,48,2,2,4,Single,5171,16490,5,True,False,17,3,4,80,0,13,2,3,6,1,0,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
898,43,False,2.0,920,3,3,1,1255,3,1,96,1,5,4,Married,19740,18625,3,True,False,14,3,2,80,1,25,2,3,8,7,0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
899,49,False,2.0,1098,4,2,1,1256,1,1,85,2,5,3,Married,18711,12124,2,True,False,13,3,3,80,1,23,2,4,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
900,36,False,1.0,469,3,3,1,1257,3,1,46,3,1,2,Married,3692,9256,1,True,False,12,3,3,80,0,12,2,2,11,10,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
901,48,False,2.0,969,2,2,1,1258,4,1,76,4,1,2,Single,2559,16620,5,True,False,11,3,3,80,0,7,4,2,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
902,27,False,2.0,1167,4,2,1,1259,1,1,76,3,1,3,Divorced,2517,3208,1,True,False,11,3,2,80,3,5,2,3,5,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
903,29,False,2.0,1329,7,3,1,1260,3,1,82,3,2,4,Divorced,6623,4204,1,True,True,11,3,2,80,2,6,2,3,6,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,48,False,2.0,715,1,3,1,1263,4,1,76,2,5,4,Single,18265,8733,6,True,False,12,3,3,80,0,25,3,4,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
905,29,False,2.0,694,1,3,1,1264,4,0,87,2,4,4,Divorced,16124,3423,3,True,False,14,3,2,80,2,9,2,2,7,7,1,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
906,34,False,2.0,1320,20,3,1,1265,3,0,89,4,1,3,Married,2585,21643,0,True,False,17,3,4,80,0,2,5,2,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
907,44,False,2.0,1099,5,3,1,1267,2,1,88,3,5,2,Married,18213,8751,7,True,False,11,3,3,80,1,26,5,3,22,9,3,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
908,33,False,2.0,536,10,5,1,1268,4,1,82,4,3,3,Divorced,8380,21708,0,True,True,14,3,4,80,2,10,3,3,9,8,0,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
909,19,False,2.0,265,25,3,1,1269,2,0,57,4,1,4,Single,2994,21221,1,True,True,12,3,4,80,0,1,2,3,1,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
910,23,False,2.0,373,1,2,1,1270,4,1,47,3,1,3,Married,1223,16901,1,True,False,22,4,4,80,1,1,2,3,1,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
911,25,True,1.0,599,24,1,1,1273,3,1,73,1,1,4,Single,1118,8040,1,True,True,14,3,4,80,0,1,4,3,1,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
912,26,False,2.0,583,4,2,1,1275,3,1,53,3,1,4,Single,2875,9973,1,True,True,20,4,2,80,0,8,2,2,8,5,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
913,45,True,2.0,1449,2,3,1,1277,1,0,94,1,5,2,Single,18824,2493,2,True,True,16,3,1,80,0,26,2,3,24,10,1,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
914,55,False,0.0,177,8,1,1,1278,4,1,37,2,4,2,Divorced,13577,25592,1,True,True,15,3,4,80,1,34,3,3,33,9,15,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,21,True,1.0,251,10,2,1,1279,1,0,45,2,1,3,Single,2625,25308,1,True,False,20,4,3,80,0,2,2,1,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
916,46,False,2.0,168,4,2,1,1280,4,0,33,2,5,2,Married,18789,9946,2,True,False,14,3,3,80,1,26,2,3,11,4,0,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
917,34,False,2.0,131,2,3,1,1281,3,0,86,3,2,1,Single,4538,6039,0,True,True,12,3,4,80,0,4,3,3,3,2,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
918,51,False,1.0,237,9,3,1,1282,4,1,83,3,5,2,Divorced,19847,19196,4,True,True,24,4,1,80,1,31,5,2,29,10,11,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
919,59,False,2.0,1429,18,4,1,1283,4,1,67,3,3,4,Single,10512,20002,6,True,False,12,3,4,80,0,25,6,2,9,7,5,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
920,34,False,1.0,135,19,3,1,1285,3,0,46,3,2,2,Divorced,4444,22534,4,True,False,13,3,3,80,2,15,2,4,11,8,5,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
921,28,False,1.0,791,1,4,1,1286,4,1,44,3,1,3,Single,2154,6842,0,True,True,11,3,3,80,0,5,2,2,4,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
922,44,False,2.0,1199,4,2,1,1288,3,1,92,4,5,1,Divorced,19190,17477,1,True,False,14,3,4,80,2,26,4,2,25,9,14,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
923,34,False,1.0,648,11,3,1,1289,3,1,56,2,2,2,Married,4490,21833,4,True,False,11,3,4,80,2,14,5,4,10,9,1,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,35,False,2.0,735,6,1,1,1291,3,1,66,3,1,3,Married,3506,6020,0,True,True,14,3,4,80,0,4,3,3,3,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
925,42,False,2.0,603,7,4,1,1292,2,0,78,4,2,2,Married,2372,5628,6,True,True,16,3,4,80,0,18,2,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
926,43,False,2.0,531,4,4,1,1293,4,0,56,2,3,4,Single,10231,20364,3,True,False,14,3,4,80,0,23,3,4,21,7,15,17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
927,36,False,2.0,429,2,4,1,1294,3,0,53,3,2,2,Single,5410,2323,9,True,True,11,3,4,80,0,18,2,3,16,14,5,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
928,44,True,2.0,621,15,3,1,1295,1,0,73,3,3,4,Married,7978,14075,1,True,False,11,3,4,80,1,10,2,3,10,7,0,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,28,False,1.0,193,2,3,1,1296,4,1,52,2,1,4,Married,3867,14222,1,True,True,12,3,2,80,1,2,2,3,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
930,51,False,1.0,968,6,2,1,1297,2,0,40,2,1,3,Single,2838,4257,0,True,False,14,3,2,80,0,8,6,2,7,0,7,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
931,30,False,0.0,879,9,2,1,1298,3,0,72,3,2,3,Single,4695,12858,7,True,True,18,3,3,80,0,10,3,3,8,4,1,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
932,29,True,2.0,806,7,3,1,1299,2,0,39,3,1,3,Divorced,3339,17285,3,True,True,13,3,1,80,2,10,2,3,7,7,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
933,28,False,2.0,640,1,3,1,1301,4,1,84,3,1,1,Single,2080,4732,2,True,False,11,3,2,80,0,5,2,2,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
934,25,False,2.0,266,1,3,1,1303,4,0,40,3,1,2,Single,2096,18830,1,True,False,18,3,4,80,0,2,3,2,2,2,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
935,32,False,2.0,604,8,3,1,1304,3,1,56,4,2,4,Married,6209,11693,1,True,False,15,3,3,80,2,10,4,4,10,7,0,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
936,45,False,1.0,364,25,3,1,1306,2,0,83,3,5,2,Single,18061,13035,3,True,False,22,4,3,80,0,22,4,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
937,39,False,2.0,412,13,4,1,1307,3,0,94,2,4,2,Divorced,17123,17334,6,True,True,13,3,4,80,2,21,4,3,19,9,15,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
938,58,False,2.0,848,23,4,1,1308,1,1,88,3,1,3,Divorced,2372,26076,1,True,False,12,3,4,80,2,2,3,3,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
939,32,True,2.0,1089,7,2,1,1309,4,1,79,3,2,3,Married,4883,22845,1,True,False,18,3,1,80,1,10,3,3,10,4,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
940,39,True,2.0,360,23,3,1,1310,3,1,93,3,1,1,Single,3904,22154,0,True,False,13,3,1,80,0,6,2,3,5,2,0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
941,30,False,2.0,1138,6,3,1,1311,1,0,48,2,2,4,Married,4627,23631,0,True,False,12,3,1,80,1,10,6,3,9,2,6,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
942,36,False,2.0,325,10,4,1,1312,4,0,63,3,3,3,Married,7094,5747,3,True,False,12,3,1,80,0,10,0,3,7,7,1,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,46,False,2.0,991,1,2,1,1314,4,0,44,3,1,1,Single,3423,22957,6,True,False,12,3,3,80,0,10,3,4,7,6,5,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,28,False,0.0,1476,1,3,1,1315,3,0,55,1,2,4,Married,6674,16392,0,True,False,11,3,1,80,3,10,6,3,9,8,7,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
945,50,False,2.0,1322,28,3,1,1317,4,0,43,3,4,1,Married,16880,22422,4,True,True,11,3,2,80,0,25,2,3,3,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
946,40,True,2.0,299,25,4,1,1318,4,1,57,2,3,2,Single,9094,17235,2,True,True,12,3,3,80,0,9,2,3,5,4,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
947,52,True,2.0,1030,5,3,1,1319,2,1,64,3,3,2,Single,8446,21534,9,True,True,19,3,3,80,0,10,2,2,8,7,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
948,30,False,2.0,634,17,4,1,1321,2,0,95,3,3,1,Married,11916,25927,1,True,True,23,4,4,80,2,9,2,3,9,1,0,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
